,player_id,game_id,team_id,timeOnIce_x,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,timeOnIce_y,firstName,lastName,nationality,primaryPosition,birthDate,height_cm,weight,shootsCatches
443,8477073,90855927116,1170,36990,5,3,51,95,0,0,47,0,0,5,26,0,1,43,-9,33894,3085,11,45,Kurtis,MacDermid,CAN,D,3/25/94 0:00,195.58,233,L
444,8477085,2019020216,23,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,1,Ashton,Sautner,CAN,D,5/27/94 1:00,185.42,195,L
445,8477126,16152162091,168,3222,0,0,4,10,0,0,2,0,1,0,1,0,0,5,-1,3218,0,4,8,Jayson,Megna,USA,C,2/1/90 0:00,185.42,195,R
446,8477149,70665722288,315,14730,4,2,29,74,0,0,33,0,1,5,6,0,0,13,-6,14725,0,5,35,Scott,Sabourin,CAN,RW,7/30/92 1:00,190.5,208,R
447,8477210,10095104015,100,3671,0,1,6,14,0,0,7,0,0,2,1,0,0,5,0,3516,155,0,5,Buddy,Robinson,USA,RW,9/30/91 1:00,198.12,232,R
448,8477213,1.07008E+11,1225,36771,1,5,49,51,0,0,14,7,18,14,9,1,0,28,-14,28063,8584,124,53,Tim,Schaller,USA,C,11/16/90 0:00,187.96,210,L
449,8477215,16152160562,136,10589,4,0,12,6,0,0,4,0,0,0,8,0,0,18,0,8897,1686,6,8,Danny,DeKeyser,USA,D,3/7/90 0:00,190.5,192,L
450,8477220,1.19122E+11,3186,76741,24,7,112,25,1,6,12,0,0,33,39,0,0,91,11,67401,5638,3702,59,Nate,Schmidt,USA,D,7/16/91 1:00,185.42,194,L
451,8477240,1.4335E+11,1704,54630,11,8,63,189,0,0,14,47,103,24,26,2,2,42,5,44163,10093,374,71,Carter,Rowney,CAN,RW,5/10/89 1:00,187.96,200,R
452,8477244,82779848119,205,36332,4,2,44,74,0,0,12,0,0,7,17,0,0,25,4,33116,3142,74,41,Chad,Ruhwedel,USA,D,5/7/90 1:00,180.34,191,R
453,8477290,1.17103E+11,232,43038,12,8,66,73,0,1,14,99,197,19,23,1,0,25,-2,38466,4410,162,58,Michael,Raffl,AUT,LW,12/1/88 0:00,182.88,200,L
454,8477320,14133145945,42,4837,0,0,9,20,0,0,0,0,1,2,1,0,0,5,-1,4251,586,0,7,Anton,Blidh,SWE,LW,3/14/95 0:00,182.88,201,L
455,8477330,1.37293E+11,1088,58648,16,30,157,79,4,4,16,6,19,23,25,0,0,17,2,50594,101,7953,68,Dominik,Kubalik,CZE,LW,8/21/95 1:00,187.96,179,L
456,8477337,8076080852,28,4090,0,0,5,3,0,0,0,0,0,0,3,0,0,3,-2,3780,310,0,4,John,Gilmour,CAN,D,5/17/93 1:00,182.88,195,L
457,8477341,86817876687,430,40647,13,8,78,43,4,1,14,0,2,13,20,0,0,21,0,34867,567,5213,43,Andreas,Johnsson,SWE,LW,11/21/94 0:00,177.8,180,L
458,8477343,12114120633,90,3657,0,0,2,13,0,0,17,0,0,1,3,0,0,7,-2,3517,140,0,6,Tyler,Lewington,CAN,D,12/5/94 0:00,187.96,200,R
459,8477346,90855923770,585,54315,11,7,77,76,0,0,33,0,0,25,38,0,0,71,6,48915,4842,558,45,MacKenzie,Weegar,CAN,D,1/7/94 0:00,182.88,212,R
460,8477353,68646702549,782,26758,4,4,38,118,0,0,10,8,19,16,9,0,0,37,-10,22570,4085,103,34,Tyler,Motte,USA,C,3/10/95 0:00,177.8,191,L
461,8477355,1.13065E+11,56,60202,17,4,62,31,0,1,6,0,0,10,27,0,0,75,-8,55096,751,4355,56,Will,Butcher,USA,D,1/6/95 0:00,177.8,190,L
462,8477359,1.15084E+11,2964,59673,12,4,64,58,0,0,24,0,0,14,46,1,0,59,-1,56628,2444,601,57,Tucker,Poolman,USA,D,6/8/93 1:00,187.96,199,R
463,8477365,62589629557,186,26824,0,2,20,90,0,0,12,0,0,12,7,0,0,33,4,25822,848,154,31,Connor,Clifton,USA,D,4/28/95 1:00,180.34,175,R
464,8477366,6057061633,90,2085,0,0,1,6,0,0,0,16,32,0,0,0,0,0,-3,1900,76,109,3,Luke,Johnson,USA,C,9/19/94 1:00,180.34,177,R
465,8477369,1.11046E+11,1650,51575,7,7,61,69,0,0,18,0,0,17,16,1,0,50,16,47684,3773,118,55,Carson,Soucy,CAN,D,7/27/94 1:00,195.58,208,L
466,8477380,6057060274,84,1332,1,0,5,3,0,0,0,0,1,0,0,0,0,0,0,1256,0,76,3,Jonny,Brodzinski,USA,C,6/19/93 1:00,185.42,217,L
467,8477384,1.13065E+11,728,45084,5,3,48,77,0,0,39,0,0,10,24,0,0,53,1,43642,1430,12,56,Josh,Brown,CAN,D,1/21/94 0:00,195.58,217,R
468,8477401,86817887887,43,25066,1,3,39,87,0,0,77,4,19,13,7,0,0,27,-2,24401,532,133,43,John,Hayden,USA,RW,2/14/95 0:00,190.5,223,R
469,8477402,1.37293E+11,204,69073,30,16,148,80,4,5,24,4,23,38,64,0,0,22,2,59624,69,9380,68,Pavel,Buchnevich,RUS,RW,4/17/95 1:00,187.96,191,L
470,8477404,78741791819,195,48270,23,20,127,46,6,4,14,22,46,21,12,0,0,19,11,40272,572,7426,39,Jake,Guentzel,USA,C,10/6/94 1:00,180.34,180,L
471,8477406,1.25179E+11,1550,54386,15,6,86,22,1,4,12,30,69,27,31,1,1,37,-5,45964,6062,2360,62,Mattias,Janmark,SWE,C,12/8/92 0:00,185.42,196,L
472,8477407,1.33255E+11,594,64393,17,23,184,53,5,3,18,3,6,18,46,2,0,39,-5,50510,3693,10190,66,Anthony,Duclair,CAN,LW,8/26/95 1:00,180.34,191,L
473,8477409,1.04989E+11,728,29208,4,9,57,29,1,0,8,14,31,19,11,0,0,8,-9,28366,79,763,52,Carter,Verhaeghe,CAN,C,8/14/95 1:00,185.42,181,L
474,8477416,98932001418,1421,52748,15,21,162,43,3,3,12,6,19,32,27,0,0,16,8,45424,28,7296,49,Oliver,Bjorkstrand,DNK,RW,4/10/95 1:00,182.88,177,R
475,8477417,6057060628,18,2028,1,0,0,2,0,0,2,1,2,3,1,0,0,2,-1,1879,46,103,3,Peter,Cehlarik,SVK,LW,8/2/95 1:00,187.96,202,L
476,8477425,1.37293E+11,68,53992,12,11,141,102,0,0,57,0,1,15,22,0,0,26,-19,50518,247,3227,68,Miles,Wood,USA,LW,9/13/95 1:00,187.96,195,L
477,8477426,1.13065E+11,504,48525,11,9,103,122,0,1,24,191,373,27,19,0,0,39,0,45325,1471,1729,56,Nick,Paul,CAN,LW,3/20/95 0:00,193.04,230,L
478,8477429,1.27198E+11,3276,66892,16,10,121,59,1,0,10,310,585,38,27,0,3,27,-3,53792,8625,4475,63,Andrew,Copp,USA,C,7/8/94 1:00,185.42,206,L
479,8477435,1.39312E+11,1449,78423,17,9,134,112,0,0,45,0,0,19,40,0,2,150,40,66586,11591,246,69,Ryan,Graves,CAN,D,5/21/95 1:00,195.58,226,L
480,8477444,1.17103E+11,1218,52898,25,20,103,26,2,9,22,5,14,27,33,0,0,34,11,44591,12,8295,58,Andre,Burakovsky,SWE,LW,2/9/95 0:00,190.5,201,L
481,8477447,1.4335E+11,3834,94734,33,13,219,20,1,15,25,0,0,55,54,1,0,69,13,80886,610,13238,71,Shea,Theodore,CAN,D,8/3/95 1:00,187.96,195,L
482,8477448,6057061591,87,1291,0,0,2,5,0,0,2,0,0,1,1,0,0,3,-1,1291,0,0,3,Marko,Dano,SVK,C,11/30/94 0:00,180.34,212,L
483,8477450,1.31236E+11,1625,58403,12,9,85,89,0,0,6,196,447,47,29,0,1,55,7,49712,8429,262,65,Jason,Dickinson,CAN,C,7/4/95 1:00,187.96,205,L
484,8477451,1.39312E+11,2070,50738,11,9,114,44,1,0,69,83,152,34,14,0,0,54,4,45905,4473,360,69,Ryan,Hartman,USA,RW,9/20/94 1:00,182.88,181,R
485,8477454,1.13065E+11,952,39701,3,2,63,142,0,0,28,20,33,5,27,0,0,25,-24,36600,184,2917,56,Adam,Erne,USA,LW,4/20/95 1:00,185.42,214,L
486,8477455,1.00951E+11,918,32174,7,2,46,120,0,0,10,118,274,13,8,0,0,16,2,28572,3549,53,50,Jacob,de la Rose,SWE,LW,5/20/95 1:00,190.5,210,L
487,8477456,1.35274E+11,1407,67331,20,11,106,36,1,4,18,341,715,22,21,0,3,60,9,50001,9073,8257,67,J.T.,Compher,USA,LW,4/8/95 1:00,182.88,193,R
488,8477458,30285304580,810,10990,3,1,19,20,1,0,6,0,1,5,12,0,0,3,-2,9779,7,1204,15,Valentin,Zykov,RUS,LW,5/15/95 1:00,185.42,224,R
489,8477462,98932009412,196,45854,10,3,38,136,1,0,30,0,0,6,31,0,0,79,14,42510,3244,100,49,Robert,Hagg,SWE,D,2/8/95 0:00,187.96,204,L
490,8477463,4038040664,36,1146,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,1111,35,0,2,Steven,Santini,USA,D,3/7/95 0:00,187.96,205,R
491,8477464,32304324623,160,10674,3,0,19,7,0,0,4,1,4,4,2,0,0,4,-4,9896,0,778,16,Nic,Petan,CAN,LW,3/22/95 0:00,175.26,179,L
492,8477467,6057061246,24,1459,0,0,2,1,0,0,2,0,0,0,1,0,0,6,-4,1459,0,0,3,Gustav,Olofsson,SWE,D,12/1/94 0:00,190.5,196,L
493,8477472,30285303869,780,13288,1,0,9,5,0,0,6,0,0,4,14,0,0,13,-4,12324,897,67,15,Carl,Dahlstrom,SWE,D,1/28/95 0:00,193.04,231,L
494,8477473,4038041743,46,639,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,639,0,0,2,Justin,Bailey,USA,RW,7/1/95 1:00,190.5,214,R
495,8477474,1.07008E+11,901,56947,14,3,70,53,0,1,34,0,0,14,45,0,0,58,-16,50453,4318,2176,53,Madison,Bowey,CAN,D,4/22/95 1:00,187.96,198,R
496,8477476,1.41331E+11,560,64797,14,13,140,120,0,0,24,12,26,30,22,1,0,38,2,53887,10150,760,70,Artturi,Lehkonen,FIN,LW,7/4/95 1:00,182.88,183,L
497,8477478,1.4335E+11,3834,42070,12,7,99,213,0,0,39,9,14,22,8,0,0,11,-1,41615,191,264,71,William,Carrier,CAN,LW,12/20/94 0:00,187.96,212,L
498,8477479,1.4335E+11,1207,82279,27,21,129,71,3,11,40,4,6,25,57,0,0,30,-23,68110,778,13391,71,Tyler,Bertuzzi,CAN,LW,2/24/95 0:00,182.88,190,L
499,8477482,1.17103E+11,1102,47791,14,16,90,109,1,0,28,1,9,18,19,0,0,32,13,43845,1546,2400,58,Zach,Sanford,USA,LW,11/9/94 0:00,193.04,207,L
500,8477488,1.2316E+11,732,80088,14,4,104,22,0,0,27,0,0,42,39,0,2,91,7,67087,11930,1071,61,Brett,Pesce,USA,D,11/15/94 0:00,190.5,200,R
501,8477492,1.39312E+11,1449,87861,58,35,318,51,12,19,12,362,840,38,53,0,0,31,13,70497,303,17061,69,Nathan,MacKinnon,CAN,C,9/1/95 1:00,182.88,205,R
502,8477493,1.33255E+11,858,79260,42,20,172,21,7,13,18,653,1203,51,52,0,1,35,2,61426,4409,13425,66,Aleksander,Barkov,FIN,C,9/2/95 1:00,190.5,213,L
503,8477494,54513550054,216,25436,8,7,51,25,1,3,14,4,12,12,11,0,0,5,-6,21515,27,3894,27,Jonathan,Drouin,CAN,LW,3/28/95 1:00,182.88,203,L
504,8477495,1.13065E+11,1624,84941,24,6,126,62,2,7,20,0,0,29,37,0,1,123,10,68171,8123,8647,56,Seth,Jones,USA,D,10/3/94 1:00,193.04,210,R
505,8477496,1.41331E+11,1400,82878,25,29,169,93,8,11,22,395,801,38,33,0,0,41,-8,62196,8796,11886,70,Elias,Lindholm,SWE,C,12/2/94 0:00,185.42,192,R
506,8477497,1.41331E+11,1400,75939,26,22,166,65,8,8,25,549,1044,43,36,0,0,22,-16,63785,123,12031,70,Sean,Monahan,CAN,C,10/12/94 1:00,190.5,195,L
507,8477498,1.4335E+11,1562,99916,28,5,170,172,0,5,48,0,0,26,54,0,0,141,-2,86727,8668,4521,71,Darnell,Nurse,CAN,D,2/4/95 0:00,193.04,221,L
508,8477499,1.39312E+11,483,94389,27,6,128,203,2,7,46,0,0,17,24,0,1,82,-2,75430,9328,9631,69,Rasmus,Ristolainen,FIN,D,10/27/94 0:00,193.04,218,R
509,8477500,1.39312E+11,1587,81690,31,22,178,55,11,4,21,850,1483,28,27,0,0,66,-14,64646,1691,15353,69,Bo,Horvat,CAN,C,4/5/95 1:00,182.88,223,L
510,8477501,1.31236E+11,1365,54884,14,13,113,84,1,0,14,2,5,38,18,1,0,22,26,46538,2284,6062,65,Valeri,Nichushkin,RUS,RW,3/4/95 0:00,193.04,205,L
511,8477502,2019020173,4,752,0,0,0,2,0,0,0,0,0,1,2,0,0,0,-1,752,0,0,1,Samuel,Morin,CAN,D,7/12/95 1:00,198.12,202,L
512,8477503,1.4335E+11,568,72835,27,17,179,32,1,10,35,385,788,42,64,0,0,13,-3,62861,84,9890,71,Max,Domi,CAN,LW,3/2/95 0:00,177.8,195,L
513,8477504,1.31236E+11,3380,88804,26,5,120,34,1,11,24,0,0,22,46,0,0,59,1,78261,3733,6810,65,Josh,Morrissey,CAN,D,3/28/95 1:00,182.88,195,L
514,8477505,1.15084E+11,1653,57055,17,5,72,21,1,4,16,309,672,20,25,0,0,31,-5,44850,5105,7100,57,Alexander,Wennberg,SWE,C,9/22/94 1:00,187.96,196,L
515,8477506,1.37293E+11,136,91424,25,10,163,110,3,5,14,0,0,15,64,0,0,139,8,78132,6084,7208,68,Ryan,Pulock,CAN,D,10/6/94 1:00,187.96,214,R
516,8477507,1.29217E+11,1344,68247,9,4,65,175,0,0,65,0,0,23,35,0,0,66,6,61457,6521,269,64,Nikita,Zadorov,RUS,D,4/16/95 1:00,195.58,230,L
517,8477508,76722787935,266,26979,5,5,33,70,0,0,9,185,361,13,10,0,1,24,-3,22880,4050,49,38,Curtis,Lazar,CAN,C,2/2/95 0:00,182.88,209,R
518,8477509,1.00951E+11,50,52927,5,2,29,63,0,1,23,0,0,9,27,0,0,91,-13,46346,6218,363,50,Mirco,Mueller,CHE,D,3/21/95 0:00,190.5,210,L
519,8477511,86817880233,731,48745,22,16,137,49,6,3,34,16,38,22,30,0,0,25,-7,40824,40,7881,43,Anthony,Mantha,CAN,RW,9/16/94 1:00,195.58,225,L
520,8477512,1.2316E+11,610,34360,5,7,42,66,0,0,10,208,380,7,13,0,0,23,-4,30800,3476,84,61,Frederik,Gauthier,CAN,C,4/26/95 1:00,195.58,232,L
521,8477520,6057061982,21,1374,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,1374,0,0,3,Jean-Sebastien,Dea,CAN,C,2/8/94 0:00,180.34,175,R
522,8477527,64608655539,64,15336,1,3,16,93,0,0,78,1,1,2,4,0,0,14,1,15330,0,6,32,Ross,Johnston,CAN,LW,2/18/94 0:00,195.58,235,L
523,8477529,22209226133,242,6364,0,1,5,17,0,0,4,36,77,3,1,0,0,3,-3,5761,598,5,11,Colby,Cave,CAN,C,12/26/94 0:00,185.42,200,L
524,8477541,20190210063,10,11530,3,1,17,20,0,0,4,0,0,1,7,0,0,21,7,10312,1202,16,10,Dakota,Mermis,USA,D,1/5/94 0:00,182.88,195,L
525,8477573,10095102129,95,3339,1,1,6,10,0,0,4,1,1,0,1,0,0,1,-2,3339,0,0,5,Nathan,Walker,AUS,LW,2/7/94 0:00,175.26,186,L
526,8477810,16152161502,200,5451,2,0,4,3,0,0,6,0,0,0,5,0,0,8,0,5339,96,16,8,Joel,Hanley,CAN,D,6/8/91 1:00,180.34,191,L
527,8477839,1.27198E+11,425,49549,13,10,102,28,1,2,10,1,4,19,18,0,0,26,-5,44986,81,4482,63,Conor,Sheary,USA,LW,6/8/92 1:00,172.72,175,L
528,8477845,98932010351,588,43707,7,1,58,21,0,0,10,0,0,13,17,0,0,37,-7,39992,3615,100,49,Trevor,van Riemsdyk,USA,D,7/24/91 1:00,187.96,188,R
529,8477846,1.39312E+11,1104,58264,12,3,80,117,0,0,28,263,610,30,29,1,2,48,-6,47314,9966,984,69,Ryan,Carpenter,USA,C,1/18/91 0:00,182.88,200,R
530,8477850,32304331024,128,13856,1,1,13,38,0,0,13,0,0,1,8,0,0,21,-1,13315,536,5,16,Christian,Folin,SWE,D,2/9/91 0:00,190.5,204,R
531,8477851,1.17103E+11,3074,59211,10,3,69,48,0,2,14,0,0,11,37,0,0,88,-9,53483,2281,3447,58,Jordan,Oesterle,USA,D,6/25/92 1:00,182.88,182,L
532,8477887,2019020965,54,604,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,604,0,0,1,Patrick,Brown,USA,C,5/29/92 1:00,185.42,216,R
533,8477901,22209223635,198,6822,0,1,14,10,0,0,4,0,1,8,1,0,0,2,-5,6692,19,111,11,Daniel,Carr,CAN,LW,11/1/91 0:00,182.88,193,L
534,8477903,1.33255E+11,990,42679,7,9,80,189,0,0,79,9,29,21,16,0,1,46,6,37368,5151,160,66,Garnet,Hathaway,USA,RW,11/23/91 0:00,187.96,208,R
535,8477922,1.2316E+11,1708,44905,6,6,56,38,0,0,20,14,31,26,11,0,0,39,-7,36969,7789,147,61,Melker,Karlsson,SWE,C,7/18/90 1:00,182.88,180,R
536,8477930,1.39312E+11,1449,55559,13,9,85,43,0,0,17,419,790,53,17,2,2,46,2,46636,8629,294,69,Pierre-Edouard,Bellemare,FRA,LW,3/6/85 0:00,182.88,198,L
537,8477931,1.35274E+11,3618,46669,7,8,93,91,0,0,20,217,433,22,16,1,0,38,-3,41242,5173,254,67,Tomas,Nosek,CZE,LW,9/1/92 1:00,190.5,210,L
538,8477932,1.35274E+11,871,92365,36,5,147,34,0,6,26,0,0,37,74,0,1,84,12,78389,8169,5807,67,Aaron,Ekblad,CAN,D,2/7/96 0:00,193.04,216,R
539,8477933,1.39312E+11,483,85402,28,22,144,36,5,7,20,40,112,21,33,0,0,27,-15,70860,202,14340,69,Sam,Reinhart,CAN,C,11/6/95 0:00,185.42,192,R
540,8477934,1.4335E+11,1562,96324,67,43,218,27,16,28,18,661,1269,60,91,0,0,19,-7,76220,3724,16380,71,Leon,Draisaitl,DEU,C,10/27/95 0:00,187.96,215,L
541,8477935,1.04989E+11,1040,39035,4,8,82,101,0,1,36,89,172,19,22,0,0,13,-1,36544,212,2279,52,Sam,Bennett,CAN,C,6/20/96 1:00,185.42,200,L
542,8477936,1.07008E+11,106,37519,6,4,59,81,0,0,12,5,7,10,18,0,0,21,-8,36618,25,876,53,Michael,Dal Colle,CAN,LW,6/20/96 1:00,190.5,204,L
543,8477937,1.39312E+11,1587,54173,18,18,150,102,6,3,41,5,18,37,31,0,0,28,-4,50372,117,3684,69,Jake,Virtanen,CAN,RW,8/17/96 1:00,185.42,229,R
544,8477938,90855926248,540,36896,10,4,65,48,0,0,8,0,0,17,26,0,1,45,-2,34775,2100,21,45,Haydn,Fleury,CAN,D,7/8/96 1:00,190.5,221,L
545,8477939,1.37293E+11,680,74291,28,31,197,9,9,8,12,106,212,42,41,0,0,14,-2,62467,57,11767,68,William,Nylander,SWE,C,5/1/96 1:00,182.88,191,R
546,8477940,1.4335E+11,3692,70390,33,25,203,36,3,2,30,0,2,32,39,1,0,28,14,64605,119,5666,71,Nikolaj,Ehlers,DNK,LW,2/14/96 0:00,182.88,172,L
547,8477941,96912985295,1026,40764,12,9,78,102,2,1,97,1,8,11,20,0,0,17,1,36042,181,4541,48,Nick,Ritchie,CAN,LW,12/5/95 0:00,187.96,234,L
548,8477942,1.29217E+11,1920,59139,31,23,175,25,9,9,42,2,9,33,35,0,0,18,-1,49882,111,9146,64,Kevin,Fiala,CHE,LW,7/22/96 1:00,177.8,193,L
549,8477943,80760822600,679,25670,3,1,48,22,0,0,10,0,0,7,8,0,0,10,-18,22737,11,2922,40,Brendan,Perlini,GBR,LW,4/27/96 1:00,190.5,211,L
550,8477944,1.39312E+11,1035,61613,27,25,187,29,1,11,18,6,11,31,42,0,0,16,3,53489,84,8040,69,Jakub,Vrana,CZE,LW,2/28/96 0:00,182.88,197,L
551,8477946,1.4335E+11,1207,90521,34,19,223,52,5,9,39,714,1362,43,81,0,0,45,-21,73541,3229,13751,71,Dylan,Larkin,USA,C,7/30/96 1:00,185.42,198,L
552,8477947,1.11046E+11,1550,43220,16,7,75,26,1,2,26,0,0,22,30,0,0,13,-7,39163,58,3999,55,Sonny,Milano,USA,LW,5/12/96 1:00,182.88,195,L
553,8477948,1.39312E+11,276,83438,17,8,110,41,0,4,32,0,0,22,53,0,0,79,4,72204,7481,3753,69,Travis,Sanheim,CAN,D,3/29/96 0:00,190.5,181,L
554,8477949,84798863434,2268,36830,9,8,98,58,3,4,8,8,28,27,27,0,0,20,-9,32099,263,4468,42,Alex,Tuch,USA,RW,5/10/96 1:00,193.04,222,R
555,8477950,1.37293E+11,204,78692,38,15,149,48,3,16,47,0,0,16,65,0,0,57,12,65935,202,12555,68,Tony,DeAngelo,USA,D,10/24/95 0:00,180.34,181,R
556,8477951,1.41331E+11,3710,65247,34,11,95,12,2,11,20,160,376,52,27,0,0,35,3,55762,54,9431,70,Nick,Schmaltz,USA,C,2/23/96 0:00,182.88,177,R
557,8477952,1.2316E+11,1055,59104,17,15,111,75,6,3,20,27,67,13,39,0,0,14,-33,49753,45,9306,61,Robby,Fabbri,CAN,C,1/22/96 0:00,177.8,190,L
558,8477953,1.39312E+11,690,65371,23,13,121,73,0,3,22,2,15,36,29,2,0,17,0,53335,6845,5191,69,Kasperi,Kapanen,FIN,RW,7/23/96 1:00,185.42,187,R
559,8477955,1.33255E+11,330,60365,21,14,150,89,2,4,17,265,571,33,29,0,0,27,6,51722,1960,6683,66,Jared,McCann,CAN,C,5/31/96 1:00,185.42,198,L
560,8477956,1.41331E+11,420,79635,47,48,279,47,20,18,40,7,18,49,88,0,0,22,21,63803,39,15793,70,David,Pastrnak,CZE,RW,5/25/96 1:00,182.88,181,R
561,8477958,2019020382,23,517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,517,0,0,1,Nikolay,Goldobin,RUS,RW,10/7/95 1:00,180.34,185,L
562,8477960,1.39312E+11,1794,66290,21,11,148,71,2,8,29,92,223,24,27,2,2,17,-10,52234,3753,10303,69,Adrian,Kempe,SWE,LW,9/13/96 1:00,187.96,195,L
563,8477961,18171185742,144,5966,0,0,14,21,0,0,0,3,4,2,5,0,0,3,-1,5551,19,396,9,John,Quenneville,CAN,C,4/16/96 1:00,185.42,195,L
564,8477962,1.19122E+11,177,45561,12,6,86,164,2,3,111,18,49,15,30,1,1,52,-14,38682,2251,4628,59,Brendan,Lemieux,USA,LW,3/15/96 0:00,185.42,210,L
565,8477963,52494537442,294,17306,7,3,26,65,0,0,16,4,12,11,12,0,0,9,1,17053,24,229,26,Jayce,Hawryluk,CAN,C,1/1/96 0:00,180.34,196,R
566,8477964,1.39312E+11,1311,55695,15,11,75,144,0,0,23,149,328,33,31,2,1,33,4,48625,6619,451,69,Ivan,Barbashev,RUS,C,12/14/95 0:00,182.88,187,L
567,8477969,1.39312E+11,345,80320,20,2,79,106,0,2,35,0,0,17,38,0,0,84,9,71431,5273,3616,69,Marcus,Pettersson,SWE,D,5/8/96 1:00,193.04,180,L
568,8477971,48456499288,216,15705,3,0,10,58,0,0,12,0,0,4,5,0,0,16,-8,14095,1568,42,24,Andreas,Englund,SWE,D,1/21/96 0:00,190.5,189,L
569,8477972,4038042042,2,1991,0,0,3,3,0,0,2,0,0,1,0,0,0,4,1,1950,41,0,2,Josh,Jacobs,USA,D,2/15/96 0:00,187.96,200,R
570,8477973,76722784369,798,20466,7,1,32,34,0,2,8,57,107,18,7,0,0,16,-2,17899,144,2423,38,Vladislav,Kamenev,RUS,C,8/12/96 1:00,187.96,194,L
571,8477974,20190206882,290,5611,1,0,13,8,0,0,0,10,27,3,2,0,0,3,1,5560,0,51,10,Ryan,MacInnis,USA,C,2/14/96 0:00,193.04,200,L
572,8477979,72684748483,144,24386,8,7,48,82,2,1,19,1,3,13,9,0,0,16,1,22240,390,1756,36,Nicolas,Aube-Kubel,CAN,RW,5/10/96 1:00,180.34,187,R
573,8477983,6057062525,84,1634,0,1,3,0,0,0,0,3,6,2,1,0,0,1,0,1634,0,0,3,Maxim,Letunov,RUS,C,2/20/96 0:00,193.04,180,L
574,8477986,1.09027E+11,378,63175,13,5,86,60,0,2,28,0,0,12,27,0,0,53,13,57305,3732,2138,54,Brandon,Montour,CAN,D,4/11/94 1:00,182.88,192,R
575,8477987,1.25179E+11,1860,39562,9,14,95,53,0,2,12,40,102,21,13,0,0,14,5,36836,17,2709,62,Ryan,Donato,USA,C,4/9/96 1:00,182.88,181,L
576,8477989,1.41331E+11,3710,70124,20,18,134,39,6,4,12,523,949,20,23,0,0,36,6,57425,1233,11466,70,Christian,Dvorak,USA,C,2/2/96 0:00,182.88,195,L
577,8477998,1.37293E+11,816,55935,17,13,129,64,0,0,34,18,38,39,30,3,0,17,9,51272,4447,216,68,Warren,Foegele,CAN,LW,4/1/96 1:00,187.96,190,L
578,8478010,1.33255E+11,924,74851,39,25,141,24,8,5,11,397,777,30,19,0,0,30,28,61650,222,12979,66,Brayden,Point,CAN,C,3/13/96 0:00,177.8,166,R
579,8478013,2019020644,19,664,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,664,0,0,1,Jake,Walman,CAN,D,2/20/96 0:00,185.42,170,L
580,8478017,12114124475,24,4892,1,0,2,8,0,0,2,0,0,1,0,0,0,5,0,4864,0,28,6,Mark,Friedman,CAN,D,12/25/95 0:00,180.34,185,R
581,8478020,1.37293E+11,1768,53053,10,6,99,21,0,3,10,232,480,31,25,0,0,22,-11,46615,613,5825,68,Michael,Amadio,CAN,C,5/13/96 1:00,185.42,204,R
582,8478021,16152166891,176,5695,0,0,8,4,0,0,0,0,0,0,7,0,0,12,-4,5067,628,0,8,William,Lagesson,SWE,D,2/22/96 0:00,187.96,207,L
583,8478027,1.35274E+11,811,51388,13,12,84,57,3,3,18,379,753,22,17,0,1,26,0,42786,4385,4217,67,Lucas,Wallmark,SWE,C,9/5/95 1:00,182.88,176,L
584,8478029,2019020735,24,899,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,855,0,44,1,Chase,De Leo,USA,C,10/25/95 0:00,175.26,185,L
585,8478036,1.09027E+11,918,33729,2,2,36,59,0,0,2,96,226,6,12,0,0,18,-21,29623,4027,79,54,Christoffer,Ehn,SWE,C,4/5/96 1:00,190.5,195,L
586,8478038,1.37293E+11,136,83690,22,6,122,55,1,5,16,0,0,32,57,0,0,75,1,74213,341,9136,68,Devon,Toews,CAN,D,2/21/94 0:00,185.42,191,L
587,8478040,2019020472,19,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,1,Austin,Poganski,USA,RW,2/16/96 0:00,185.42,198,R
588,8478042,1.15084E+11,1026,55411,13,15,127,27,4,4,26,11,19,15,24,0,0,24,-4,44975,1993,8443,57,Viktor,Arvidsson,SWE,LW,4/8/93 1:00,175.26,180,R
589,8478043,1.00951E+11,250,28862,7,6,56,95,0,0,23,117,236,17,12,0,0,17,5,26944,1841,77,50,Sam,Lafferty,USA,C,3/6/95 0:00,185.42,195,R
590,8478046,1.35274E+11,564,58169,16,10,109,35,3,3,10,5,13,19,30,0,0,34,-2,48952,475,8742,67,Danton,Heinen,CAN,C,7/5/95 1:00,185.42,185,L
591,8478056,10095102133,60,2295,1,0,4,5,0,0,4,13,34,1,1,0,0,0,-2,2234,35,26,5,Clark,Bishop,CAN,C,3/29/96 0:00,185.42,199,L
